gene_id	transcript_id(s)	Control-1A	Control-2A	Control-3A	NB29-1A	NB29-2A	NB29-3A
MSTRG.2849	transcript8768	4.03	4.49	4.70	2.17	2.16	2.79
MSTRG.285	transcript1452	154.66	88.76	77.62	674.66	659.46	568.03
MSTRG.2850	transcript8774	34.90	24.37	64.14	23.81	24.25	29.06
MSTRG.2851	transcript8777	2.00	2.21	4.82	1.01	1.06	2.13
MSTRG.2852	transcript8779	9.22	10.42	24.27	26.90	26.95	52.83
MSTRG.2853	transcript8780	34.04	32.97	44.30	16.41	14.40	14.20
MSTRG.2854	transcript8782,transcript8783	24.45	14.06	16.00	12.80	13.42	10.19
MSTRG.2855	transcript8784	390.09	885.43	557.78	31.98	40.50	19.44
MSTRG.2856	transcript8786	11.87	16.26	39.33	1.24	0.68	2.64
MSTRG.2857	transcript8787	20.93	19.98	21.71	0.80	0.00	0.86
MSTRG.2858	transcript8788	56.87	79.87	88.65	1.85	4.78	5.28
MSTRG.2859	transcript8791	0.79	1.22	2.35	0.30	0.31	0.34
MSTRG.286	transcript1454,transcript1455	86.24	61.89	90.24	158.69	213.51	171.57
MSTRG.2860	transcript8792	4.60	3.04	4.00	2.97	2.85	2.12
MSTRG.2861	transcript8798,transcript8799	94.41	43.14	74.54	143.17	90.28	125.33
MSTRG.2862	transcript8805	6.47	9.98	4.70	3.48	0.64	4.95
MSTRG.2863	transcript8808	0.98	0.56	0.98	0.47	0.76	0.49
MSTRG.2864	transcript8809	0.09	0.45	0.13	0.00	0.00	0.21
MSTRG.2865	transcript8814	4.21	6.90	5.68	1.92	1.41	1.32
MSTRG.2866	transcript8816	4.68	4.31	6.18	0.15	0.31	0.37
MSTRG.2867	transcript8817	8.41	11.88	14.84	5.42	4.65	5.80
MSTRG.2868	transcript8818	14.00	14.59	18.21	9.84	6.47	7.15
MSTRG.2869	transcript8819	1.18	0.77	0.48	2.99	3.92	3.44
MSTRG.287	transcript1463	7.00	4.98	6.31	3.32	3.24	3.55
MSTRG.2870	transcript8822	1.07	0.50	0.61	0.17	0.39	0.29
MSTRG.2871	transcript8823,transcript8824	14.73	15.94	19.21	13.96	10.83	13.29
MSTRG.2872	transcript8826	35.85	36.15	63.00	70.82	67.23	87.22
MSTRG.2873	transcript8827	10.45	10.43	12.92	10.64	10.80	14.29
MSTRG.2874	transcript8830	61.67	33.42	43.99	6.36	9.18	10.78
MSTRG.2875	transcript8831,transcript8832	51.61	33.48	60.66	58.86	69.77	91.28
MSTRG.2876	transcript8833	5.61	5.20	8.95	7.42	6.16	7.95
MSTRG.2877	transcript8835	284.73	280.33	135.23	369.41	358.43	582.35
MSTRG.2878	transcript8838	1.80	1.82	2.46	0.47	0.67	1.59
MSTRG.2879	transcript8839,transcript8840	6.61	6.45	8.84	3.70	5.55	14.77
MSTRG.288	transcript1464	6.27	3.00	5.67	2.40	1.95	1.88
MSTRG.2880	transcript8848	2.01	2.29	1.64	0.84	0.25	0.37
MSTRG.2881	transcript8850	0.00	0.03	0.27	0.56	0.50	3.01
MSTRG.2882	transcript8851	7.67	4.77	5.59	7.70	6.52	6.72
MSTRG.2883	transcript8856	27.63	26.54	36.05	19.81	18.19	22.70
MSTRG.2884	transcript8857	0.00	0.00	0.00	0.00	0.00	0.00
MSTRG.2885	transcript8862	2.02	2.22	2.95	1.49	0.76	0.50
MSTRG.2886	transcript8863	0.04	0.02	0.13	0.02	0.00	0.00
MSTRG.2887	transcript8864	34.83	26.82	32.39	86.59	71.44	98.27
MSTRG.2888	transcript8865,transcript8866	65.76	20.43	34.43	39.99	30.78	24.55
MSTRG.2889	transcript8876	2.90	2.41	3.51	2.51	2.41	3.16
MSTRG.289	transcript1465	10.01	8.66	11.83	7.31	6.82	8.21
MSTRG.2890	transcript8878	5.45	8.67	32.81	2.05	2.28	7.30
MSTRG.2891	transcript8899,transcript8900	6.70	6.73	10.10	2.52	1.87	4.23
MSTRG.2892	transcript8901	25.37	30.57	31.80	3.28	2.58	4.27
MSTRG.2893	transcript8904,transcript8905	66.66	61.23	63.42	33.20	32.41	38.01
MSTRG.2894	transcript8906,transcript8908	468.31	341.91	436.62	1073.12	1193.79	1264.52
MSTRG.2895	transcript8920	7.35	8.16	13.90	1.25	1.76	1.38
MSTRG.2896	transcript8921	334.91	329.94	304.56	48.16	45.09	38.51
MSTRG.2897	transcript8922	2.09	3.10	4.25	0.52	0.61	1.20
MSTRG.2898	transcript8926	7.93	7.49	10.84	10.05	10.80	13.18
MSTRG.2899	transcript8947	0.43	1.23	0.87	15.80	32.84	25.71
MSTRG.29	transcript226	0.34	0.00	0.05	61.40	56.63	47.52
MSTRG.290	transcript1467	2.31	1.12	1.91	38.48	50.10	43.50
MSTRG.2900	transcript8948	0.00	0.00	0.10	1.72	2.67	2.23
MSTRG.2901	transcript8949,transcript8950	78.85	69.18	45.04	12.08	11.26	7.30
MSTRG.2902	transcript8952,transcript8953	10.87	7.97	9.42	0.80	0.94	0.69
MSTRG.2903	transcript8954	1.42	0.79	0.95	0.50	0.43	0.39
MSTRG.2904	transcript8955	0.13	0.00	0.00	2.57	5.44	3.97
MSTRG.2905	transcript8956,transcript8957,transcript8958	25.63	11.69	16.57	14.62	13.13	12.05
MSTRG.2906	transcript8960	87.56	89.64	72.34	3.86	3.96	3.45
MSTRG.2907	transcript8965	21.64	13.93	20.52	17.59	14.60	17.83
MSTRG.2908	transcript8968	2.60	2.09	3.53	1.02	1.08	1.36
MSTRG.2909	transcript8971	11.82	3.34	10.37	30.24	34.12	37.48
MSTRG.291	transcript1470	5.85	4.85	11.44	36.66	46.91	28.12
MSTRG.2910	transcript8972	173.47	82.18	135.30	153.54	133.57	130.21
MSTRG.2911	transcript8973	65.20	36.22	44.66	10.73	9.94	7.83
MSTRG.2912	transcript8977	44.36	13.30	25.81	23.93	16.35	14.98
MSTRG.2913	transcript8979	105.58	69.47	116.12	10.18	10.27	8.03
MSTRG.2914	transcript8980,transcript8981	14.13	6.75	16.51	9.56	8.27	8.27
MSTRG.2915	transcript8986	28.52	19.71	24.63	27.86	30.97	38.82
MSTRG.2916	transcript8987	16.48	16.35	22.06	18.28	16.88	19.88
MSTRG.2917	transcript8989,transcript8990	8.79	7.97	10.58	6.11	5.64	5.96
MSTRG.2918	transcript8991,transcript8992	382.01	687.06	866.27	474.80	641.89	556.07
MSTRG.2919	transcript8993	27.08	17.58	22.99	20.29	18.01	15.70
MSTRG.292	transcript1474	0.48	2.01	1.11	0.93	0.68	0.92
MSTRG.2920	transcript8994	9.40	7.67	11.31	37.41	31.40	30.53
MSTRG.2921	transcript8996	4.74	4.80	6.54	8.89	6.61	7.95
MSTRG.2922	transcript8998	18.50	10.35	11.25	2.18	1.76	1.23
MSTRG.2923	transcript8999	1.78	3.34	3.14	0.60	0.38	0.32
MSTRG.2924	transcript9003	4.33	3.42	5.03	4.28	3.10	4.20
MSTRG.2925	transcript9004	29.11	24.15	28.80	23.44	21.16	25.26
MSTRG.2926	transcript9008	316.75	438.23	316.76	49.60	37.81	53.38
MSTRG.2927	transcript9009,transcript9010	18.35	7.32	10.35	17.13	11.65	13.32
MSTRG.2928	transcript9011	102.77	212.31	168.39	132.97	141.43	325.86
MSTRG.2929	transcript9012	3.82	3.31	3.18	3.51	5.43	3.10
MSTRG.293	transcript1475	57.44	59.05	46.96	26.68	26.66	27.16
MSTRG.2930	transcript9013	2.38	2.84	3.91	3.39	4.87	3.59
MSTRG.2931	transcript9016,transcript9017	21.45	23.29	31.97	11.58	8.21	11.99
MSTRG.2932	transcript9020	4.88	2.78	4.21	0.28	0.29	0.38
MSTRG.2933	transcript9021,transcript9022	10.54	7.42	10.17	34.81	30.79	37.17
MSTRG.2934	transcript9023	0.06	0.00	0.60	0.00	0.12	0.00
MSTRG.2935	transcript9024,transcript9025,transcript9026	403.70	250.46	309.20	122.81	108.89	103.16
MSTRG.2936	transcript9030	0.83	4.26	4.41	4.26	4.18	3.58
MSTRG.2937	transcript9035	10.89	3.97	8.84	6.65	5.40	6.01
MSTRG.2938	transcript9036,transcript9037	1264.31	1413.11	1195.52	117.81	115.18	81.40
MSTRG.2939	transcript9040	6.50	3.83	7.00	9.49	17.72	9.84
MSTRG.294	transcript1477	108.71	120.29	134.59	51.69	51.47	59.28
MSTRG.2940	transcript9042	15.10	12.61	18.81	7.39	7.82	7.88
MSTRG.2941	transcript9043	9.19	7.72	11.58	3.87	4.39	4.75
MSTRG.2942	transcript9049,transcript9050	24.63	15.49	18.93	23.38	18.37	20.18
MSTRG.2943	transcript9052,transcript9053,transcript9054	26.74	11.68	19.70	36.44	40.54	44.73
MSTRG.2944	transcript9055	2.36	4.19	1.42	0.05	0.26	0.56
MSTRG.2945	transcript9057	0.69	0.79	0.46	0.00	1.42	1.85
MSTRG.2946	transcript9059	130.85	127.81	99.46	26.22	22.45	19.16
MSTRG.2947	transcript9060	2.36	10.95	2.09	27.74	27.18	32.63
MSTRG.2948	transcript9061	2.11	1.64	3.40	1.41	1.13	1.75
MSTRG.2949	transcript9062	4.78	5.65	5.49	2.42	2.36	2.09
MSTRG.295	transcript1481,transcript1482	322.10	238.89	288.36	442.67	425.47	500.80
MSTRG.2950	transcript9065	0.61	0.30	1.75	6.68	8.24	6.35
MSTRG.2951	transcript9066	83.88	55.52	60.16	220.09	227.90	203.59
MSTRG.2952	transcript9071,transcript9072	84.67	71.13	96.87	116.42	103.97	121.44
MSTRG.2953	transcript9075	3.01	1.54	2.09	0.30	1.14	1.62
MSTRG.2954	transcript9079	269.73	433.96	314.04	88.00	81.93	114.56
MSTRG.2955	transcript9080	36.79	36.59	27.27	10.49	9.02	9.89
MSTRG.2956	transcript9084	2.53	1.92	1.69	1.13	0.68	1.50
MSTRG.2957	transcript9086	457.29	539.08	542.18	68.80	61.20	41.15
MSTRG.2958	transcript9088	121.23	318.55	59.40	7.80	8.77	2.18
MSTRG.2959	transcript9089	5.05	3.16	5.43	6.84	5.75	5.80
MSTRG.296	transcript1484	0.00	0.00	0.13	0.63	0.66	0.89
MSTRG.2960	transcript9101	8.52	7.07	6.69	10.95	13.07	14.81
MSTRG.2961	transcript9105,transcript9106	14.99	14.49	21.20	27.49	28.95	35.74
MSTRG.2962	transcript9115,transcript9116	16.99	15.88	19.01	13.87	12.39	14.88
MSTRG.2963	transcript9117	14.68	10.05	16.16	16.22	14.27	15.89
MSTRG.2964	transcript9118	32.28	27.68	41.68	43.32	44.44	54.10
MSTRG.2965	transcript9124	3.92	2.81	3.01	3.79	4.10	4.18
MSTRG.2966	transcript9126,transcript9127	6.29	3.77	8.57	48.74	64.84	49.67
MSTRG.2967	transcript9134,transcript9135	25.77	24.67	19.41	3.35	2.11	2.45
MSTRG.2968	transcript9136	0.00	0.00	0.43	0.00	0.00	0.00
MSTRG.2969	transcript9140	7.51	4.65	5.57	33.79	34.56	38.86
MSTRG.297	transcript1485	20.71	24.17	33.90	61.59	59.07	84.64
MSTRG.2970	transcript9141	24.89	23.27	31.44	60.53	54.77	63.99
MSTRG.2971	transcript9142,transcript9143	0.62	0.10	0.64	0.21	0.10	0.15
MSTRG.2972	transcript9144	2.88	1.64	3.78	0.95	0.55	0.97
MSTRG.2973	transcript9154,transcript9155	2.81	0.67	3.98	2.40	1.36	3.25
MSTRG.2974	transcript9156	0.00	0.49	1.29	2.94	1.83	1.33
MSTRG.2975	transcript9157	4.31	3.81	7.42	15.30	17.66	18.23
MSTRG.2976	transcript9158	5.75	2.34	3.40	4.16	3.58	3.10
MSTRG.2977	transcript9159	18.16	27.03	26.67	10.31	9.26	12.14
MSTRG.2978	transcript9160	2.02	2.30	3.07	1.07	0.80	1.69
MSTRG.2979	transcript9161,transcript9162	402.19	238.46	449.75	565.29	643.30	721.11
MSTRG.298	transcript1489	5.63	5.63	8.62	3.99	3.54	5.68
MSTRG.2980	transcript9164	1.80	0.96	1.72	12.68	18.28	4.71
MSTRG.2981	transcript9166	7.08	5.41	9.05	5.73	4.80	4.34
MSTRG.2982	transcript9180	55.55	32.70	27.88	61.20	54.28	49.29
MSTRG.2983	transcript9182	0.06	0.00	0.03	3.04	3.29	0.58
MSTRG.2984	transcript9184	12.42	8.82	14.18	15.14	14.24	18.14
MSTRG.2985	transcript9185	0.10	0.08	0.10	0.37	0.24	0.35
MSTRG.2986	transcript9187	5.03	2.28	4.61	4.32	3.12	2.48
MSTRG.2987	transcript9189	17.25	17.38	21.60	18.21	16.73	22.16
MSTRG.2988	transcript9199	8.91	8.97	11.80	2.98	1.98	3.78
MSTRG.2989	transcript9202	0.00	0.00	0.00	0.00	0.00	0.00
MSTRG.299	transcript1490	0.54	0.61	0.00	0.00	0.58	0.00
MSTRG.2990	transcript9204,transcript9205,transcript9206	7.08	4.76	7.80	18.78	24.98	17.19
MSTRG.2991	transcript9207	4.56	4.47	5.76	3.75	3.08	4.15
MSTRG.2992	transcript9209	7.59	6.37	8.12	5.53	5.08	5.17
MSTRG.2993	transcript9214	0.08	0.09	0.30	0.07	0.23	2.05
MSTRG.2994	transcript9215	12.98	10.92	15.90	12.18	10.18	11.34
MSTRG.2995	transcript9218	28.55	36.00	31.56	12.70	10.05	12.99
MSTRG.2996	transcript9219	18.16	14.53	17.61	16.53	14.99	16.44
MSTRG.2997	transcript9220,transcript9221	0.41	1.11	0.98	5.79	7.82	9.13
MSTRG.2998	transcript9222,transcript9223	24.58	23.20	36.19	34.27	25.89	32.63
MSTRG.2999	transcript9224	19.17	16.55	26.68	41.44	49.35	53.37
MSTRG.3	transcript50	17.42	13.44	19.14	254.65	296.01	239.82
MSTRG.30	transcript227	0.11	0.00	0.00	1.55	2.50	2.44
MSTRG.300	transcript1493	0.25	0.19	0.41	5.14	4.82	6.86
MSTRG.3000	transcript9225	28.81	19.81	25.34	23.59	22.71	26.33
MSTRG.3001	transcript9226	1.48	1.40	3.56	4.20	2.10	3.98
MSTRG.3002	transcript9229	2.41	3.56	2.62	0.30	0.23	0.04
MSTRG.3003	transcript9230	6.83	5.78	4.93	1.10	1.62	0.46
MSTRG.3004	transcript9233	3.78	1.44	4.08	0.96	0.46	0.72
MSTRG.3005	transcript9235	16.60	13.97	15.07	15.07	16.99	16.13
MSTRG.3006	transcript9237	0.80	1.15	2.32	3.60	2.48	2.61
MSTRG.3007	transcript9241	1.46	1.90	2.23	1.05	1.37	1.94
MSTRG.3008	transcript9248	1.62	0.77	1.77	4.94	3.08	2.26
MSTRG.3009	transcript9250	63.90	54.96	58.36	76.96	74.93	82.24
MSTRG.301	transcript1494	511.39	383.81	782.38	2045.81	2220.33	2281.14
MSTRG.3010	transcript9251	0.00	0.00	0.00	4.27	5.29	5.10
MSTRG.3011	transcript9252	4.81	5.36	6.13	24.11	31.88	31.35
MSTRG.3012	transcript9255,transcript9256	21.53	16.39	17.35	4.29	2.98	4.26
MSTRG.3013	transcript9257	12.77	10.87	15.38	5.71	4.57	5.73
MSTRG.3014	transcript9261	17.68	19.86	20.21	26.45	33.68	33.62
MSTRG.3015	transcript9262	9.70	6.72	3.23	3.18	6.99	0.56
MSTRG.3016	transcript9270	32.96	30.09	42.30	47.88	49.61	56.34
MSTRG.3017	transcript9276	31.96	28.98	40.22	23.46	21.65	26.13
MSTRG.3018	transcript9277	2.54	0.51	2.53	90.06	106.65	57.78
MSTRG.3019	transcript9278	106.05	66.71	67.13	31.27	28.32	25.72
MSTRG.302	transcript1495,transcript1496	38.99	32.58	46.39	64.92	68.87	69.54
MSTRG.3020	transcript9279	25.71	10.61	17.09	53.14	43.13	55.90
MSTRG.3021	transcript9280,transcript9281	3.86	4.28	6.00	2.10	2.13	2.81
MSTRG.3022	transcript9282,transcript9283	30.74	23.45	36.48	60.46	61.66	72.52
MSTRG.3023	transcript9287	1.50	1.56	2.54	1.03	1.14	1.34
MSTRG.3024	transcript9290,transcript9291	3.14	2.67	4.05	3.46	4.87	3.38
MSTRG.3025	transcript9292	26.47	31.67	17.32	17.50	18.45	18.96
MSTRG.3026	transcript9297	66.76	70.29	63.39	58.55	63.34	71.48
MSTRG.3027	transcript9299	4.06	7.86	8.72	2.14	1.92	3.42
MSTRG.3028	transcript9302	5.46	1.43	3.53	4.58	3.15	2.65
MSTRG.3029	transcript9303,transcript9304,transcript9305	8.75	3.66	8.07	13.48	10.52	11.75
MSTRG.303	transcript1497	4.68	6.58	7.32	2.91	2.07	2.40
MSTRG.3030	transcript9306,transcript9307	68.48	60.97	97.49	76.31	72.62	88.40
MSTRG.3031	transcript9308,transcript9309	177.35	147.58	173.87	200.63	206.03	230.21
MSTRG.3032	transcript9331	11.57	12.85	17.16	5.96	6.12	7.49
MSTRG.3033	transcript9341,transcript9342,transcript9343	16.20	8.54	11.25	13.10	9.39	9.67
MSTRG.3035	transcript9346,transcript9347	4.93	3.24	5.61	3.28	3.89	3.22
MSTRG.3036	transcript9350	11.14	11.36	3.48	41.79	50.03	62.52
MSTRG.3037	transcript9352	3.54	2.16	3.34	14.57	13.05	14.75
MSTRG.3038	transcript9353	24.76	25.67	36.05	33.94	30.98	34.88
MSTRG.3039	transcript9359	5.87	3.92	6.88	4.26	5.17	4.60
MSTRG.304	transcript1498	1.71	2.82	3.38	0.06	0.20	0.53
MSTRG.3040	transcript9362	69.10	91.01	117.58	18.88	21.08	23.48
MSTRG.3041	transcript9365	2.37	2.72	2.57	0.73	0.59	0.59
MSTRG.3042	transcript9366	2.94	1.50	2.49	1.61	2.92	3.45
MSTRG.3043	transcript9367	4.31	2.02	2.38	1.22	1.57	1.16
MSTRG.3044	transcript9370	4.39	2.57	1.23	28.38	45.17	29.28
MSTRG.3045	transcript9383	20.53	6.19	11.35	12.44	9.32	9.27
MSTRG.3046	transcript9384	2.18	2.74	3.13	3.10	4.43	4.74
MSTRG.3047	transcript9385	22.78	9.40	12.37	12.48	9.29	8.39
MSTRG.3048	transcript9386	44.79	74.41	59.65	285.18	325.50	396.43
MSTRG.3049	transcript9391	3.75	4.85	5.71	50.01	70.73	45.85
MSTRG.305	transcript1516	0.93	1.09	7.98	0.35	0.13	0.20
MSTRG.3050	transcript9393	0.00	0.00	0.00	7.72	10.52	9.60
MSTRG.3051	transcript9394	0.10	0.00	0.10	337.70	556.10	452.64
MSTRG.3052	transcript9397	0.71	1.23	1.19	0.32	0.13	0.39
MSTRG.3053	transcript9401	7.62	6.79	8.30	14.83	14.13	12.22
MSTRG.3054	transcript9404	3.86	5.09	3.11	0.31	0.56	0.50
MSTRG.3055	transcript9405	10.72	12.01	13.33	5.20	6.48	11.09
MSTRG.3056	transcript9406,transcript9407	15.52	9.58	22.86	14.03	11.08	16.76
MSTRG.3057	transcript9409,transcript9410	7.93	7.35	10.40	3.57	4.03	5.51
MSTRG.3058	transcript9411,transcript9412	18.22	15.93	20.87	9.42	8.16	10.23
MSTRG.3059	transcript9413	6.44	5.00	7.59	75.58	59.36	48.67
MSTRG.306	transcript1520	11.69	8.71	10.28	1.42	1.71	1.14
MSTRG.3060	transcript9418	78.77	61.69	67.79	80.81	77.26	99.71
MSTRG.3061	transcript9419	11.46	9.90	14.14	17.37	11.10	16.46
MSTRG.3062	transcript9420	0.95	1.70	1.63	0.90	0.55	0.00
MSTRG.3063	transcript9425	6.84	3.64	6.75	4.53	2.96	2.91
MSTRG.3064	transcript9427	65.84	68.52	77.52	82.38	95.26	104.61
MSTRG.3065	transcript9428	33.59	24.42	30.99	15.54	12.59	14.59
MSTRG.3066	transcript9430	3.54	2.81	3.19	3.44	3.23	4.00
MSTRG.3067	transcript9436,transcript9437,transcript9438	27.04	22.88	25.00	43.65	33.57	40.39
MSTRG.3068	transcript9439,transcript9440,transcript9441	51.06	33.35	63.85	10.73	11.18	12.61
MSTRG.3069	transcript9442	14.48	11.11	10.30	4.60	4.26	3.50
MSTRG.307	transcript1527	50.67	38.84	45.93	47.69	46.90	50.11
MSTRG.3070	transcript9447	24.69	23.54	32.82	28.72	39.60	29.02
MSTRG.3071	transcript9448	49.60	39.12	56.30	59.98	58.20	73.69
MSTRG.3072	transcript9450,transcript9451	24.23	17.29	26.81	14.33	11.60	12.29
MSTRG.3073	transcript9453	8.17	8.07	11.67	5.06	5.69	8.22
MSTRG.3074	transcript9457	2833.13	996.35	1114.08	199.95	199.68	103.91
MSTRG.3075	transcript9458	4.78	2.13	4.12	3.95	2.79	3.33
MSTRG.3076	transcript9460	0.20	0.00	0.00	3.44	2.01	1.67
MSTRG.3077	transcript9462	1.86	0.70	1.24	29.35	20.25	32.66
MSTRG.3078	transcript9463	4.97	2.21	4.99	104.93	67.29	70.08
MSTRG.3079	transcript9465	5.31	6.70	8.26	2.22	2.46	9.22
MSTRG.308	transcript1529	0.07	0.36	0.81	1.26	1.94	1.39
MSTRG.3080	transcript9468	10.82	9.47	14.66	12.10	11.11	12.31
MSTRG.3081	transcript9469	1.78	0.45	2.11	1.28	1.08	1.01
MSTRG.3082	transcript9473	7.22	3.02	7.27	50.62	67.52	112.13
MSTRG.3083	transcript9476	6.38	2.48	4.43	0.18	0.03	0.06
MSTRG.3084	transcript9478,transcript9479	19.19	26.13	32.43	44.17	46.75	59.10
MSTRG.3085	transcript9480	1.77	0.53	0.82	0.60	0.43	0.39
MSTRG.3086	transcript9481	53.21	20.43	32.20	64.16	41.45	43.27
MSTRG.3087	transcript9483,transcript9484	58.06	65.66	154.24	54.92	54.80	87.74
MSTRG.3088	transcript9485	0.56	0.26	0.60	9.34	9.69	12.09
MSTRG.3089	transcript9487	32.71	21.77	32.65	30.55	24.13	26.69
MSTRG.309	transcript1531,transcript1532	28.96	30.46	31.85	2.96	2.28	3.06
MSTRG.3090	transcript9491,transcript9492	2.79	0.45	0.13	593.04	710.30	566.79
MSTRG.3091	transcript9494,transcript9495	0.00	0.00	0.00	4.76	3.18	4.06
MSTRG.3092	transcript9497	0.00	0.00	0.00	0.81	1.82	1.75
MSTRG.3093	transcript9498	0.00	0.00	0.00	35.90	98.16	53.05
MSTRG.3094	transcript9500,transcript9501	1.69	0.16	0.85	14.20	14.31	14.92
MSTRG.3095	transcript9505	3.27	3.19	3.48	5.34	5.60	5.89
MSTRG.3096	transcript9512	0.07	0.03	0.10	0.05	0.07	0.02
MSTRG.3097	transcript9513	1.10	0.75	1.18	0.69	0.80	1.14
MSTRG.3098	transcript9521	17.14	21.46	12.49	2.12	2.74	1.47
MSTRG.3099	transcript9531	22.96	22.57	26.92	12.93	12.09	14.63
MSTRG.31	transcript228,transcript229	8.17	1.25	1.93	308.63	349.24	329.71
MSTRG.310	transcript1547	5.46	3.34	0.05	0.00	0.05	0.00
MSTRG.3100	transcript9534	8.52	8.60	5.92	3.98	3.51	3.02
MSTRG.3101	transcript9543,transcript9544	107.56	125.22	99.61	28.42	27.51	30.53
MSTRG.3102	transcript9545	18.12	19.57	24.02	16.66	18.86	23.83
MSTRG.3103	transcript9548	10.29	8.74	11.52	8.51	6.18	7.62
MSTRG.3104	transcript9550	14.78	13.62	15.54	12.73	13.21	15.53
MSTRG.3105	transcript9559	2.86	2.22	3.10	2.73	0.92	1.56
MSTRG.3106	transcript9562,transcript9563	125.38	67.32	193.12	314.52	320.18	360.20
MSTRG.3107	transcript9564	15.09	21.91	38.79	8.26	8.32	10.28
MSTRG.3108	transcript9566	12.77	13.09	16.21	34.80	32.91	38.33
MSTRG.3109	transcript9567	3.53	4.15	2.21	4.37	5.28	3.77
MSTRG.311	transcript1551	9.29	8.97	15.01	2.21	1.94	1.77
MSTRG.3110	transcript9569	2.11	1.90	1.80	0.45	0.99	1.09
MSTRG.3111	transcript9570	9.00	7.63	0.92	1.86	2.09	1.70
MSTRG.3112	transcript9571	14.18	14.01	18.14	18.61	20.22	16.06
MSTRG.3113	transcript9576	35.31	28.34	34.85	21.41	24.08	24.61
MSTRG.3114	transcript9577	21.35	19.22	25.37	13.45	15.75	16.69
MSTRG.3115	transcript9581	77.24	30.76	37.32	4.91	6.24	3.65
MSTRG.3116	transcript9583	26.63	25.81	34.56	61.62	64.37	60.61
MSTRG.3117	transcript9584	20.19	11.66	15.08	14.28	17.58	14.04
MSTRG.3118	transcript9585	1.51	0.63	1.11	1.20	1.10	1.23
MSTRG.3119	transcript9586	3.70	2.82	3.26	27.51	32.55	29.01
MSTRG.312	transcript1556	0.04	0.00	0.08	0.00	0.04	0.08
MSTRG.3120	transcript9588	4.64	8.10	5.97	1.05	1.06	1.45
MSTRG.3121	transcript9591	125.99	70.03	61.63	1361.18	1180.84	891.19
MSTRG.3122	transcript9592	91.57	43.42	68.41	91.57	74.19	69.12
MSTRG.3123	transcript9594	104.29	138.36	137.45	65.60	107.28	81.34
MSTRG.3124	transcript9595	8.46	11.59	14.75	4.13	6.77	5.59
MSTRG.3125	transcript9596	1.27	3.09	1.21	0.00	0.00	0.00
MSTRG.3126	transcript9599	82.76	66.81	79.80	147.09	142.09	159.36
MSTRG.3127	transcript9602	3.54	2.90	3.46	1.36	1.07	1.13
MSTRG.3128	transcript9603,transcript9604	5.04	4.82	4.78	9.50	9.47	9.80
MSTRG.3129	transcript9606	6.63	5.22	5.44	3.80	5.40	3.72
MSTRG.313	transcript1557	7.11	6.73	9.44	5.69	6.09	6.87
MSTRG.3130	transcript9607	64.88	36.52	82.83	77.99	94.06	128.49
MSTRG.3131	transcript9608	4.70	2.57	3.32	1.81	1.23	1.35
MSTRG.3132	transcript9609	4.63	3.48	3.18	3.16	2.45	2.20
MSTRG.3133	transcript9610	0.60	0.02	0.14	21.53	24.61	18.69
MSTRG.3134	transcript9611	40.81	30.71	50.70	57.77	50.02	68.57
MSTRG.3135	transcript9612	48.16	43.24	55.78	76.54	72.82	79.70
MSTRG.3136	transcript9613,transcript9614,transcript9615	12.16	9.28	12.29	4.83	4.62	6.01
MSTRG.3137	transcript9628,transcript9629,transcript9630	12.25	12.43	15.17	10.05	10.80	10.48
MSTRG.3138	transcript9632	2.03	1.51	2.84	33.40	40.26	22.53
MSTRG.3139	transcript9639	14.14	25.28	29.83	10.70	17.35	38.55
MSTRG.314	transcript1560	7.01	4.14	8.20	5.54	6.89	5.36
MSTRG.3140	transcript9640,transcript9641	46.12	41.71	52.99	21.86	16.66	21.96
MSTRG.3141	transcript9642	77.25	54.95	92.59	106.75	109.99	129.62
MSTRG.3142	transcript9646,transcript9647	92.20	143.11	131.45	57.65	61.64	41.83
MSTRG.3143	transcript9648	32.81	32.52	34.41	30.76	31.39	34.72
MSTRG.3144	transcript9649	5.31	3.08	3.45	4.43	2.52	2.09
MSTRG.3145	transcript9650	15.38	14.17	23.72	0.66	0.45	0.77
MSTRG.3146	transcript9652,transcript9653	1.94	2.41	2.93	2.65	2.49	2.97
MSTRG.3147	transcript9657	18.16	23.73	25.44	2.58	2.17	4.23
MSTRG.3148	transcript9661	26.97	27.36	29.23	46.43	45.12	59.10
MSTRG.3149	transcript9662	0.46	0.00	0.71	1.10	0.45	0.39
MSTRG.315	transcript1561	0.00	0.00	0.00	0.00	0.00	0.00
MSTRG.3150	transcript9670,transcript9671	16.00	19.69	26.89	18.66	23.08	25.78
MSTRG.3151	transcript9675	147.93	64.07	99.15	143.00	112.61	118.09
MSTRG.3152	transcript9676	107.14	84.82	112.80	74.16	69.66	82.69
MSTRG.3153	transcript9677,transcript9678	19.81	22.05	30.77	2.89	2.65	2.52
MSTRG.3154	transcript9679	343.96	332.10	253.37	99.98	66.68	52.08
MSTRG.3155	transcript9682	4.19	4.17	4.41	4.02	3.24	3.63
MSTRG.3156	transcript9684,transcript9685	6.33	5.43	9.06	5.99	3.95	6.53
MSTRG.3157	transcript9686	11.21	10.38	13.59	4.74	3.11	5.41
MSTRG.3158	transcript9697	5.48	4.02	5.69	2.44	2.79	3.11
MSTRG.3159	transcript9698	2.19	2.87	2.30	0.93	0.66	0.43
MSTRG.316	transcript1566	6.14	4.39	3.13	6.67	4.91	8.15
