transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript46142	HORVU.RGT_PLANET.PROJ.6HG00545370	19.11	4.96	9.96	3.16	4.85	1.45
transcript46143	HORVU.RGT_PLANET.PROJ.6HG00545380	29.00	34.00	37.00	34.00	27.00	50.00
transcript46144	HORVU.RGT_PLANET.PROJ.6HG00545390	1657.00	1096.00	1671.00	491.00	377.00	364.00
transcript46146	HORVU.RGT_PLANET.PROJ.6HG00545420	0.00	0.00	0.00	0.00	0.00	0.00
transcript46147	HORVU.RGT_PLANET.PROJ.6HG00545430	1.00	4.00	2.00	1.00	1.00	0.00
transcript46148	HORVU.RGT_PLANET.PROJ.6HG00545440	0.00	3.19	0.00	0.00	44.78	30.85
transcript46149	HORVU.RGT_PLANET.PROJ.6HG00545440	73.00	17.81	48.00	107.00	28.22	160.15
transcript46150	HORVU.RGT_PLANET.PROJ.6HG00545470	642.13	507.29	790.12	323.31	302.54	389.51
transcript46151	HORVU.RGT_PLANET.PROJ.6HG00545470	326.87	238.71	382.88	163.69	171.46	205.49
transcript46152	HORVU.RGT_PLANET.PROJ.6HG00545490	31.00	24.00	45.00	121.00	180.00	158.00
transcript46154	HORVU.RGT_PLANET.PROJ.6HG00545510	0.00	0.00	0.00	0.00	0.00	0.00
transcript46155	HORVU.RGT_PLANET.PROJ.6HG00545530	24.00	15.00	27.00	71.00	104.00	107.00
transcript46156	HORVU.RGT_PLANET.PROJ.6HG00545540	73.00	45.00	66.00	10.00	24.00	14.00
transcript46158	HORVU.RGT_PLANET.PROJ.6HG00545550	0.00	0.00	0.00	0.00	0.00	0.00
transcript46159	HORVU.RGT_PLANET.PROJ.6HG00545560	0.00	1.00	1.00	1.00	0.00	3.00
transcript46160	HORVU.RGT_PLANET.PROJ.6HG00545570	2043.21	1300.98	1746.30	1960.95	1740.02	2139.94
transcript46161	HORVU.RGT_PLANET.PROJ.6HG00545570	0.00	0.00	0.00	8.74	0.00	0.04
transcript46162	HORVU.RGT_PLANET.PROJ.6HG00545570	1327.78	739.02	1095.69	1085.31	808.98	840.02
transcript46163	HORVU.RGT_PLANET.PROJ.6HG00545580	674.00	489.00	700.00	1022.00	988.00	1086.00
transcript46164	HORVU.RGT_PLANET.PROJ.6HG00545600	8072.00	4243.00	9167.00	852.00	718.00	870.00
transcript46172	HORVU.RGT_PLANET.PROJ.6HG00545710	104.00	74.00	124.00	144.00	151.00	249.00
transcript46174	HORVU.RGT_PLANET.PROJ.6HG00545730	8.00	12.00	30.00	0.00	2.00	1.00
transcript46175	HORVU.RGT_PLANET.PROJ.6HG00545740	619.00	168.00	392.00	448.00	385.00	342.00
transcript46176	HORVU.RGT_PLANET.PROJ.6HG00545750	387.00	152.00	299.00	234.00	164.00	211.00
transcript46178	HORVU.RGT_PLANET.PROJ.6HG00545770	0.00	0.00	0.00	0.00	0.00	0.00
transcript46179	HORVU.RGT_PLANET.PROJ.6HG00545780	0.00	0.00	0.00	0.00	0.00	0.00
transcript46180	HORVU.RGT_PLANET.PROJ.6HG00545790	9.00	4.00	31.00	5.00	11.00	8.00
transcript46181	HORVU.RGT_PLANET.PROJ.6HG00545800	0.00	0.00	0.00	0.00	0.00	0.00
transcript46183	HORVU.RGT_PLANET.PROJ.6HG00545810	0.00	0.00	0.00	0.00	0.00	0.00
transcript46184	HORVU.RGT_PLANET.PROJ.6HG00545820	8980.00	8482.00	8677.00	580.00	544.00	367.00
transcript46186	HORVU.RGT_PLANET.PROJ.6HG00545870	0.00	0.00	0.00	0.00	0.00	0.00
transcript46187	HORVU.RGT_PLANET.PROJ.6HG00545880	0.00	0.00	0.00	0.00	0.00	0.00
transcript46188	HORVU.RGT_PLANET.PROJ.6HG00545890	16246.00	12493.00	20566.00	6253.00	5252.00	6807.00
transcript46194	HORVU.RGT_PLANET.PROJ.6HG00545950	1.00	0.00	0.00	6.00	7.00	7.00
transcript46195	HORVU.RGT_PLANET.PROJ.6HG00545960	1.00	1.00	0.00	0.00	0.00	0.00
transcript46196	HORVU.RGT_PLANET.PROJ.6HG00545970	0.00	0.00	0.00	0.00	0.00	0.00
transcript46197	HORVU.RGT_PLANET.PROJ.6HG00545990	1088.00	837.00	1572.00	937.00	865.00	972.00
transcript46199	HORVU.RGT_PLANET.PROJ.6HG00546020	2886.00	1733.00	2889.00	7420.00	6913.00	7903.00
transcript46201	HORVU.RGT_PLANET.PROJ.6HG00546040	49.00	7.00	54.00	23.00	20.00	25.00
transcript46202	HORVU.RGT_PLANET.PROJ.6HG00546050	1.00	0.00	1.00	1.00	2.00	0.00
transcript46204	HORVU.RGT_PLANET.PROJ.6HG00546080	0.00	0.00	0.00	5.00	1.00	1.00
transcript46205	HORVU.RGT_PLANET.PROJ.6HG00546090	543.00	233.00	380.00	551.00	433.00	509.00
transcript46207	HORVU.RGT_PLANET.PROJ.6HG00546100	0.00	0.00	0.00	0.00	0.00	0.00
transcript46208	HORVU.RGT_PLANET.PROJ.6HG00546110	259.00	150.00	240.00	101.00	66.00	76.00
transcript46209	HORVU.RGT_PLANET.PROJ.6HG00546150	0.00	0.00	0.00	0.00	0.00	0.00
transcript46210	HORVU.RGT_PLANET.PROJ.6HG00546170	6.00	17.00	12.00	2.00	2.00	0.00
transcript46212	HORVU.RGT_PLANET.PROJ.6HG00546210	1662.00	1877.00	2335.00	2785.00	2574.00	3129.00
transcript46213	HORVU.RGT_PLANET.PROJ.6HG00546220	1185.00	748.00	732.00	45.00	29.00	27.00
transcript46214	HORVU.RGT_PLANET.PROJ.6HG00546230	3.00	6.00	3.00	1.00	0.00	1.00
transcript46215	HORVU.RGT_PLANET.PROJ.6HG00546240	99.00	43.00	76.00	48.00	50.00	47.00
transcript46217	HORVU.RGT_PLANET.PROJ.6HG00546280	3.00	8.00	5.00	4.00	4.00	10.00
transcript46218	HORVU.RGT_PLANET.PROJ.6HG00546300	4.00	0.00	3.00	1.00	1.00	1.00
transcript46219	HORVU.RGT_PLANET.PROJ.6HG00546310	107.00	86.00	117.00	231.00	215.00	320.00
transcript46220	HORVU.RGT_PLANET.PROJ.6HG00546320	0.00	0.00	0.00	0.00	0.00	0.00
transcript46221	HORVU.RGT_PLANET.PROJ.6HG00546330	421.00	1964.00	505.00	29.00	46.00	10.00
transcript46222	HORVU.RGT_PLANET.PROJ.6HG00546370	2.00	0.00	2.00	44.00	82.00	162.00
transcript46223	HORVU.RGT_PLANET.PROJ.6HG00546380	615.00	652.00	262.00	19.00	11.00	18.00
transcript46224	HORVU.RGT_PLANET.PROJ.6HG00546390	0.00	0.00	0.00	0.00	0.00	0.00
transcript46225	HORVU.RGT_PLANET.PROJ.6HG00546400	237.00	190.00	242.00	160.00	167.00	150.00
transcript46226	HORVU.RGT_PLANET.PROJ.6HG00546400	0.00	0.00	0.00	0.00	0.00	0.00
transcript46227	HORVU.RGT_PLANET.PROJ.6HG00546410	6.00	6.00	32.00	13.00	9.00	25.00
transcript46228	HORVU.RGT_PLANET.PROJ.6HG00546420	5973.00	8465.00	5916.00	516.00	523.00	248.00
transcript46229	HORVU.RGT_PLANET.PROJ.6HG00546440	4.00	2.00	2.00	1.00	4.00	9.00
transcript46230	HORVU.RGT_PLANET.PROJ.6HG00546450	341.00	161.00	270.00	204.00	297.00	262.00
transcript46231	HORVU.RGT_PLANET.PROJ.6HG00546460	27.00	17.00	17.00	0.00	0.00	1.00
transcript46232	HORVU.RGT_PLANET.PROJ.6HG00546480	0.00	0.00	0.00	0.00	0.00	0.00
transcript46233	HORVU.RGT_PLANET.PROJ.6HG00546490	0.00	0.00	0.00	0.00	0.00	1.00
transcript46234	HORVU.RGT_PLANET.PROJ.6HG00546510	490.00	386.00	729.00	648.00	574.00	776.00
transcript46235	HORVU.RGT_PLANET.PROJ.6HG00546530	0.00	0.00	0.00	0.00	0.00	0.00
transcript46236	HORVU.RGT_PLANET.PROJ.6HG00546560	0.00	0.00	0.00	0.00	0.00	0.00
transcript46238	HORVU.RGT_PLANET.PROJ.6HG00546570	39.00	40.00	26.00	1.00	2.00	0.00
transcript46239	HORVU.RGT_PLANET.PROJ.6HG00546580	1778.00	1251.00	2267.00	1985.00	1586.00	1682.00
transcript46240	HORVU.RGT_PLANET.PROJ.6HG00546590	901.00	130.00	244.00	12041.00	10215.00	14423.00
transcript46241	HORVU.RGT_PLANET.PROJ.6HG00546600	0.00	0.00	0.00	0.00	0.00	0.00
transcript46243	HORVU.RGT_PLANET.PROJ.6HG00546640	0.00	0.00	0.00	0.00	0.00	0.00
transcript46244	HORVU.RGT_PLANET.PROJ.6HG00546660	0.00	0.00	0.00	0.00	0.00	0.00
transcript46245	HORVU.RGT_PLANET.PROJ.6HG00546670	0.00	0.00	0.00	0.00	0.00	0.00
transcript46246	HORVU.RGT_PLANET.PROJ.6HG00546680	0.00	0.00	0.00	0.00	0.00	0.00
transcript46247	HORVU.RGT_PLANET.PROJ.6HG00546690	3189.00	2046.00	2553.00	346.00	297.00	329.00
transcript46249	HORVU.RGT_PLANET.PROJ.6HG00546700	22.00	9.00	30.00	0.00	0.00	0.00
transcript46250	HORVU.RGT_PLANET.PROJ.6HG00546720	1.00	0.00	0.00	0.00	0.00	0.00
transcript46251	HORVU.RGT_PLANET.PROJ.6HG00546730	8.00	6.00	6.00	5.00	4.00	7.00
transcript46252	HORVU.RGT_PLANET.PROJ.6HG00546740	0.00	1.00	0.00	1.00	3.00	3.00
transcript46253	HORVU.RGT_PLANET.PROJ.6HG00546750	0.00	2.00	0.00	1.00	2.00	0.00
transcript46254	HORVU.RGT_PLANET.PROJ.6HG00546760	0.00	0.00	0.00	0.00	0.00	0.00
transcript46255	HORVU.RGT_PLANET.PROJ.6HG00546770	550.00	268.00	385.00	277.00	185.00	195.00
transcript46256	HORVU.RGT_PLANET.PROJ.6HG00546780	13.00	9.00	12.00	9.00	14.00	24.00
transcript46257	HORVU.RGT_PLANET.PROJ.6HG00546800	0.00	0.00	0.00	0.00	0.00	0.00
transcript46259	HORVU.RGT_PLANET.PROJ.6HG00546810	2690.00	1553.00	3101.00	1658.00	2172.00	2601.00
transcript46260	HORVU.RGT_PLANET.PROJ.6HG00546830	0.00	0.00	0.00	0.00	0.00	0.00
transcript46261	HORVU.RGT_PLANET.PROJ.6HG00546850	0.00	0.00	0.00	0.00	0.00	0.00
transcript46262	HORVU.RGT_PLANET.PROJ.6HG00546860	0.00	0.00	1.00	45.00	65.00	68.00
transcript46263	HORVU.RGT_PLANET.PROJ.6HG00546880	3586.00	2496.00	3227.00	2065.00	2149.00	2795.00
transcript46265	HORVU.RGT_PLANET.PROJ.6HG00546890	1429.24	1344.52	1280.00	408.93	367.03	492.02
transcript46266	HORVU.RGT_PLANET.PROJ.6HG00546890	88.76	2.48	0.00	90.07	109.97	125.98
transcript46267	HORVU.RGT_PLANET.PROJ.6HG00546900	82.00	51.00	107.00	126.00	149.00	133.00
transcript46268	HORVU.RGT_PLANET.PROJ.6HG00546910	12.00	10.00	12.00	0.00	1.00	1.00
transcript46269	HORVU.RGT_PLANET.PROJ.6HG00546920	0.00	0.00	1.00	2.00	0.00	0.00
transcript46272	HORVU.RGT_PLANET.PROJ.6HG00546960	0.00	0.00	0.00	0.00	0.00	0.00
transcript46274	HORVU.RGT_PLANET.PROJ.6HG00546990	12.00	18.00	9.00	9.00	6.00	13.00
transcript46276	HORVU.RGT_PLANET.PROJ.6HG00547010	481.00	317.00	623.00	1668.00	1765.00	2030.00
transcript46277	HORVU.RGT_PLANET.PROJ.6HG00547040	0.00	0.00	0.00	0.00	0.00	0.00
transcript46278	HORVU.RGT_PLANET.PROJ.6HG00547050	0.00	0.00	0.00	0.00	0.00	0.00
transcript46279	HORVU.RGT_PLANET.PROJ.6HG00547060	25.00	9.00	10.00	697.00	729.00	1413.00
transcript46280	HORVU.RGT_PLANET.PROJ.6HG00547070	33.00	24.00	23.00	12.00	18.00	9.00
transcript46281	HORVU.RGT_PLANET.PROJ.6HG00547080	0.00	0.00	0.00	0.00	0.00	0.00
transcript46282	HORVU.RGT_PLANET.PROJ.6HG00547090	0.00	0.00	0.00	1.00	0.00	0.00
transcript46283	HORVU.RGT_PLANET.PROJ.6HG00547100	149.00	163.00	217.00	115.00	97.00	129.00
transcript46284	HORVU.RGT_PLANET.PROJ.6HG00547110	11566.00	6011.00	17947.00	8916.00	10223.00	21019.00
transcript46286	HORVU.RGT_PLANET.PROJ.6HG00547140	546.00	541.00	701.00	434.00	453.00	456.00
transcript46287	HORVU.RGT_PLANET.PROJ.6HG00547150	841.00	569.00	609.00	21.00	27.00	21.00
transcript46288	HORVU.RGT_PLANET.PROJ.6HG00547160	190.00	189.00	306.00	210.00	215.00	262.00
transcript46289	HORVU.RGT_PLANET.PROJ.6HG00547170	0.00	0.00	0.00	4.00	8.00	10.00
transcript46290	HORVU.RGT_PLANET.PROJ.6HG00547180	0.00	0.00	0.00	0.00	0.00	0.00
transcript46291	HORVU.RGT_PLANET.PROJ.6HG00547200	260.00	243.00	340.00	251.00	285.00	280.00
transcript46292	HORVU.RGT_PLANET.PROJ.6HG00547210	0.00	0.00	0.00	0.00	0.00	1.00
transcript46293	HORVU.RGT_PLANET.PROJ.6HG00547220	0.00	0.00	0.00	0.00	0.00	0.00
transcript46294	HORVU.RGT_PLANET.PROJ.6HG00547230	45.00	28.00	39.00	63.00	36.00	46.00
transcript46297	HORVU.RGT_PLANET.PROJ.6HG00547260	121.00	147.00	196.00	56.00	35.00	32.00
transcript46298	HORVU.RGT_PLANET.PROJ.6HG00547270	10.00	80.00	70.00	20.00	9.00	14.00
transcript46300	HORVU.RGT_PLANET.PROJ.6HG00547300	436.00	316.00	785.00	551.00	513.00	635.00
transcript46301	HORVU.RGT_PLANET.PROJ.6HG00547310	101.00	50.00	271.00	241.00	320.00	624.00
transcript46303	HORVU.RGT_PLANET.PROJ.6HG00547320	1281.00	981.00	1732.00	1215.00	1782.00	5554.00
transcript46304	HORVU.RGT_PLANET.PROJ.6HG00547330	0.00	0.00	0.00	0.00	0.00	0.00
transcript46305	HORVU.RGT_PLANET.PROJ.6HG00547340	0.00	0.00	0.00	0.00	0.00	0.00
transcript46306	HORVU.RGT_PLANET.PROJ.6HG00547350	0.00	0.00	0.00	0.00	0.00	0.00
transcript46307	HORVU.RGT_PLANET.PROJ.6HG00547370	694.00	508.00	735.00	1370.00	1171.00	1300.00
transcript46308	HORVU.RGT_PLANET.PROJ.6HG00547380	285.00	139.00	220.00	231.00	162.00	211.00
transcript46309	HORVU.RGT_PLANET.PROJ.6HG00547390	4.00	0.00	8.00	0.00	1.00	5.00
transcript46311	HORVU.RGT_PLANET.PROJ.6HG00547420	0.00	0.00	0.00	0.00	0.00	0.00
transcript46312	HORVU.RGT_PLANET.PROJ.6HG00547430	0.00	0.00	0.00	0.00	0.00	0.00
transcript46315	HORVU.RGT_PLANET.PROJ.6HG00547450	5.00	0.00	2.00	505.00	623.00	512.00
transcript46317	HORVU.RGT_PLANET.PROJ.6HG00547470	373.00	330.00	353.25	486.00	509.00	550.00
transcript46318	HORVU.RGT_PLANET.PROJ.6HG00547470	0.00	0.00	7.75	0.00	0.00	0.00
transcript46319	HORVU.RGT_PLANET.PROJ.6HG00547480	0.00	0.00	0.00	0.00	0.00	0.00
transcript46321	HORVU.RGT_PLANET.PROJ.6HG00547490	3.00	0.00	0.00	36.00	67.00	48.00
transcript46323	HORVU.RGT_PLANET.PROJ.6HG00547500	2332.00	1401.00	957.00	38730.00	37220.00	31807.00
transcript46324	HORVU.RGT_PLANET.PROJ.6HG00547510	424.01	364.17	564.11	430.01	400.38	454.09
transcript46325	HORVU.RGT_PLANET.PROJ.6HG00547510	147.99	84.83	184.89	88.99	69.62	108.91
transcript46326	HORVU.RGT_PLANET.PROJ.6HG00547530	256.00	172.00	321.00	122.00	81.00	114.00
transcript46327	HORVU.RGT_PLANET.PROJ.6HG00547550	9.00	8.00	6.00	23.00	9.00	25.00
transcript46328	HORVU.RGT_PLANET.PROJ.6HG00547560	0.00	0.00	0.00	3.00	6.00	10.00
transcript46330	HORVU.RGT_PLANET.PROJ.6HG00547580	111.00	14.00	32.00	7943.00	12966.00	10539.00
transcript46332	HORVU.RGT_PLANET.PROJ.6HG00547610	0.00	0.00	0.00	3.00	0.00	2.00
transcript46333	HORVU.RGT_PLANET.PROJ.6HG00547620	2.00	1.00	1.00	0.00	0.00	0.00
transcript46340	HORVU.RGT_PLANET.PROJ.6HG00547700	0.00	0.00	0.00	0.00	0.00	0.00
transcript46341	HORVU.RGT_PLANET.PROJ.6HG00547710	0.00	0.00	0.00	0.00	0.00	0.00
transcript46342	HORVU.RGT_PLANET.PROJ.6HG00547730	0.00	0.00	0.00	0.00	0.00	0.00
transcript46344	HORVU.RGT_PLANET.PROJ.6HG00547770	0.00	0.00	0.00	0.00	0.00	0.00
transcript46345	HORVU.RGT_PLANET.PROJ.6HG00547780	13.00	9.00	10.00	6.00	12.00	7.00
transcript46346	HORVU.RGT_PLANET.PROJ.6HG00547790	477.00	294.00	499.00	406.00	385.00	481.00
transcript46347	HORVU.RGT_PLANET.PROJ.6HG00547800	36.00	30.00	65.00	39.00	34.00	43.00
transcript46349	HORVU.RGT_PLANET.PROJ.6HG00547840	3273.00	2759.00	3084.00	985.00	984.00	1270.00
transcript46351	HORVU.RGT_PLANET.PROJ.6HG00547850	0.00	1.00	2.00	0.00	0.00	0.00
transcript46352	HORVU.RGT_PLANET.PROJ.6HG00547860	0.00	0.00	0.00	0.00	0.00	0.00
transcript46354	HORVU.RGT_PLANET.PROJ.6HG00547870	28.25	54.63	61.39	36.37	31.21	23.78
transcript46355	HORVU.RGT_PLANET.PROJ.6HG00547870	46.75	71.37	100.61	70.63	45.79	101.22
transcript46356	HORVU.RGT_PLANET.PROJ.6HG00547880	3.00	1.00	3.00	24.00	10.00	19.00
transcript46357	HORVU.RGT_PLANET.PROJ.6HG00547900	432.13	479.58	429.04	349.60	256.63	359.12
transcript46358	HORVU.RGT_PLANET.PROJ.6HG00547900	93.87	44.42	244.96	115.40	124.37	104.88
transcript46359	HORVU.RGT_PLANET.PROJ.6HG00547910	0.00	0.00	0.00	0.00	0.00	1.00
transcript46360	HORVU.RGT_PLANET.PROJ.6HG00547920	202.84	174.83	100.84	267.08	260.44	296.53
transcript46361	HORVU.RGT_PLANET.PROJ.6HG00547920	84.16	145.17	66.16	159.92	161.56	256.47
transcript46362	HORVU.RGT_PLANET.PROJ.6HG00547940	3997.00	3547.00	2591.50	62.85	80.00	20.16
transcript46363	HORVU.RGT_PLANET.PROJ.6HG00547940	0.00	0.00	63.50	5.15	0.00	0.84
transcript46366	HORVU.RGT_PLANET.PROJ.6HG00547950	12.43	11.79	7.49	7.15	6.61	6.89
transcript46368	HORVU.RGT_PLANET.PROJ.6HG00547960	20.00	25.00	19.00	6.00	4.00	6.00
transcript46369	HORVU.RGT_PLANET.PROJ.6HG00547970	0.00	0.00	0.00	0.00	0.00	0.00
transcript46370	HORVU.RGT_PLANET.PROJ.6HG00547980	0.00	0.00	2.00	0.00	1.00	3.00
transcript46371	HORVU.RGT_PLANET.PROJ.6HG00547990	16.00	21.00	18.00	53.00	29.00	65.00
transcript46372	HORVU.RGT_PLANET.PROJ.6HG00548000	1.00	3.00	2.00	1.00	0.00	0.00
transcript46373	HORVU.RGT_PLANET.PROJ.6HG00548010	0.00	0.00	0.00	0.00	0.00	0.00
transcript46374	HORVU.RGT_PLANET.PROJ.6HG00548020	821.00	693.00	1105.00	693.00	715.00	798.00
transcript46375	HORVU.RGT_PLANET.PROJ.6HG00548030	285.85	193.00	371.00	217.86	238.00	244.23
transcript46376	HORVU.RGT_PLANET.PROJ.6HG00548030	9.15	0.00	0.00	23.14	0.00	23.77
transcript46377	HORVU.RGT_PLANET.PROJ.6HG00548040	0.00	0.00	0.00	0.00	0.00	0.00
transcript46381	HORVU.RGT_PLANET.PROJ.6HG00548080	0.00	0.00	0.00	0.00	0.00	0.00
transcript46382	HORVU.RGT_PLANET.PROJ.6HG00548090	0.00	0.00	0.00	0.00	0.00	0.00
transcript46384	HORVU.RGT_PLANET.PROJ.6HG00548110	16704.63	18704.10	14843.51	1779.68	1668.64	921.31
transcript46385	HORVU.RGT_PLANET.PROJ.6HG00548110	253.37	325.90	325.49	10.32	52.36	11.69
transcript46386	HORVU.RGT_PLANET.PROJ.6HG00548120	1.00	2.00	1.00	0.00	0.00	2.00
transcript46390	HORVU.RGT_PLANET.PROJ.6HG00548130	5.00	5.00	11.00	2.00	3.00	6.00
transcript46392	HORVU.RGT_PLANET.PROJ.6HG00548170	0.00	0.00	0.00	0.00	0.00	0.00
transcript46393	HORVU.RGT_PLANET.PROJ.6HG00548190	252.00	193.00	218.00	146.00	75.00	122.00
transcript46394	HORVU.RGT_PLANET.PROJ.6HG00548210	430.00	237.00	261.00	17.00	7.00	19.00
transcript46395	HORVU.RGT_PLANET.PROJ.6HG00548220	0.00	0.00	0.00	0.00	0.00	0.00
transcript46396	HORVU.RGT_PLANET.PROJ.6HG00548230	0.00	0.00	0.00	0.00	1.00	9.00
transcript46397	HORVU.RGT_PLANET.PROJ.6HG00548240	612.83	616.96	823.81	707.37	525.03	635.17
transcript46398	HORVU.RGT_PLANET.PROJ.6HG00548240	844.17	817.04	962.19	819.63	697.97	924.83
transcript46399	HORVU.RGT_PLANET.PROJ.6HG00548250	1083.00	667.00	1135.00	8232.00	7769.00	7150.00
transcript46400	HORVU.RGT_PLANET.PROJ.6HG00548260	819.00	431.00	375.00	403.00	386.00	294.00
transcript46401	HORVU.RGT_PLANET.PROJ.6HG00548270	1248.00	622.00	812.00	690.00	653.00	703.00
transcript46403	HORVU.RGT_PLANET.PROJ.6HG00548290	0.00	0.00	0.00	0.00	0.00	0.00
transcript46405	HORVU.RGT_PLANET.PROJ.6HG00548310	0.00	0.00	0.00	0.00	0.00	0.00
transcript46406	HORVU.RGT_PLANET.PROJ.6HG00548320	0.00	0.00	0.00	0.00	0.00	0.00
transcript46410	HORVU.RGT_PLANET.PROJ.6HG00548360	39.00	25.00	22.00	90.00	138.00	99.00
transcript46416	HORVU.RGT_PLANET.PROJ.6HG00548390	305.17	269.44	517.96	4012.08	5090.98	5463.17
transcript46418	HORVU.RGT_PLANET.PROJ.6HG00548400	412.00	401.00	578.00	440.00	428.00	493.00
transcript46419	HORVU.RGT_PLANET.PROJ.6HG00548410	0.00	0.00	0.00	0.00	0.00	0.00
transcript46422	HORVU.RGT_PLANET.PROJ.6HG00548460	1.00	0.00	2.00	0.00	1.00	1.00
transcript46423	HORVU.RGT_PLANET.PROJ.6HG00548470	0.00	0.00	0.00	0.00	0.00	0.00
transcript46426	HORVU.RGT_PLANET.PROJ.6HG00548500	1188.00	1041.00	1252.00	509.00	483.00	606.00
transcript46427	HORVU.RGT_PLANET.PROJ.6HG00548510	17.78	22.27	103.38	242.35	147.02	190.47
transcript46428	HORVU.RGT_PLANET.PROJ.6HG00548510	60.22	32.73	17.62	108.65	159.98	157.53
transcript46429	HORVU.RGT_PLANET.PROJ.6HG00548520	0.00	0.00	0.00	0.00	0.00	0.00
transcript46430	HORVU.RGT_PLANET.PROJ.6HG00548540	16.00	12.00	6.00	15.00	4.00	4.00
transcript46431	HORVU.RGT_PLANET.PROJ.6HG00548560	923.00	775.00	1167.00	1139.00	996.00	1155.00
transcript46432	HORVU.RGT_PLANET.PROJ.6HG00548570	28.00	17.00	27.00	43.00	40.00	36.00
transcript46433	HORVU.RGT_PLANET.PROJ.6HG00548590	1049.00	934.00	1400.00	1527.00	1429.00	1726.00
transcript46434	HORVU.RGT_PLANET.PROJ.6HG00548600	487.85	331.54	850.72	387.85	312.41	509.95
transcript46435	HORVU.RGT_PLANET.PROJ.6HG00548600	680.59	832.02	1325.42	491.08	527.06	592.69
transcript46436	HORVU.RGT_PLANET.PROJ.6HG00548600	389.56	378.45	617.86	238.07	208.52	251.36
transcript46437	HORVU.RGT_PLANET.PROJ.6HG00548610	45.00	22.00	58.00	53.00	57.00	54.00
transcript46438	HORVU.RGT_PLANET.PROJ.6HG00548620	0.00	0.00	0.00	0.00	0.00	0.00
transcript46439	HORVU.RGT_PLANET.PROJ.6HG00548640	120.00	318.00	272.00	12.00	5.00	4.00
transcript46440	HORVU.RGT_PLANET.PROJ.6HG00548650	2908.00	1555.00	2234.00	762.00	651.00	663.00
transcript46441	HORVU.RGT_PLANET.PROJ.6HG00548660	11.12	11.77	15.19	2.92	3.57	4.66
transcript46442	HORVU.RGT_PLANET.PROJ.6HG00548660	9.88	4.23	1.81	4.08	11.43	7.34
transcript46444	HORVU.RGT_PLANET.PROJ.6HG00548690	0.00	0.00	0.00	0.00	0.00	0.00
transcript46446	HORVU.RGT_PLANET.PROJ.6HG00548710	0.00	0.00	0.00	0.00	0.00	0.00
transcript46447	HORVU.RGT_PLANET.PROJ.6HG00548720	16222.00	18292.00	7761.00	1216.00	1173.00	556.00
transcript46448	HORVU.RGT_PLANET.PROJ.6HG00548730	1111.00	971.00	505.00	674.00	394.00	245.00
transcript46449	HORVU.RGT_PLANET.PROJ.6HG00548750	4.15	2.00	8.00	1.00	1.00	2.00
transcript46450	HORVU.RGT_PLANET.PROJ.6HG00548750	3.85	0.00	0.00	0.00	0.00	0.00
transcript46451	HORVU.RGT_PLANET.PROJ.6HG00548780	426.00	219.00	238.00	36.00	50.00	46.00
transcript46454	HORVU.RGT_PLANET.PROJ.6HG00548800	0.00	0.00	0.00	0.00	0.00	0.00
transcript46456	HORVU.RGT_PLANET.PROJ.6HG00548820	7969.00	9369.00	7072.00	139.00	135.00	50.00
transcript46457	HORVU.RGT_PLANET.PROJ.6HG00548830	29.00	28.00	31.00	1.00	0.00	3.00
transcript46461	HORVU.RGT_PLANET.PROJ.6HG00548880	0.00	0.00	0.00	0.00	0.00	0.00
transcript46462	HORVU.RGT_PLANET.PROJ.6HG00548900	1242.00	1021.00	1362.00	1244.00	1170.00	1369.00
transcript46463	HORVU.RGT_PLANET.PROJ.6HG00548930	0.00	0.00	0.00	0.00	0.00	0.00
transcript46464	HORVU.RGT_PLANET.PROJ.6HG00548940	330.00	275.00	353.00	88.00	67.00	263.00
transcript46466	HORVU.RGT_PLANET.PROJ.6HG00548950	94.00	115.00	51.00	98.00	90.00	72.00
transcript46468	HORVU.RGT_PLANET.PROJ.6HG00548960	13.00	2.00	11.00	20.00	15.00	16.00
transcript46470	HORVU.RGT_PLANET.PROJ.6HG00548980	0.00	0.00	0.00	0.00	0.00	0.00
transcript46471	HORVU.RGT_PLANET.PROJ.6HG00548990	0.00	0.00	0.00	0.00	0.00	0.00
transcript46472	HORVU.RGT_PLANET.PROJ.6HG00549020	690.00	385.00	491.00	548.00	516.00	535.00
transcript46473	HORVU.RGT_PLANET.PROJ.6HG00549030	161.00	163.00	275.00	98.00	63.00	77.00
transcript46474	HORVU.RGT_PLANET.PROJ.6HG00549040	0.00	0.00	0.00	0.00	0.00	0.00
transcript46475	HORVU.RGT_PLANET.PROJ.6HG00549060	1463.00	1145.00	1834.00	1765.00	1513.00	1833.00
transcript46476	HORVU.RGT_PLANET.PROJ.6HG00549070	1526.32	1285.92	1947.43	1942.05	2049.30	2236.31
transcript46477	HORVU.RGT_PLANET.PROJ.6HG00549070	1569.68	1239.08	1676.57	1902.95	1725.70	1989.69
transcript46480	HORVU.RGT_PLANET.PROJ.6HG00549090	1.00	0.00	1.00	0.00	1.00	0.00
transcript46481	HORVU.RGT_PLANET.PROJ.6HG00549110	41.00	28.00	43.00	113.00	127.00	174.00
transcript46482	HORVU.RGT_PLANET.PROJ.6HG00549120	127.00	101.00	150.00	55.00	48.00	43.00
